Date,Growth,Inflation,Credit,Interest,Exchange
2018-05-14,0.0186193185713306,-0.306773449165196,-0.0823731919264833,-0.0496302734321109,0.0178265575564385
2018-05-15,0.0279030325871887,-0.518308204425299,-0.0928738553390617,-0.0195061585025077,0.0205198208541855
2018-05-16,0.0265694157085614,-1.56138211382114,-0.0912982089452677,0.00986383101573396,0.0276255153840483
2018-05-17,0.021149307991581,2.14844315713251,-0.125466446442772,0.188844174693231,0.026127217226761
2018-05-18,0.0154897380485428,0.639144434222631,-0.150433687744824,0.127462858657887,0.0248239754468316
2018-05-21,0.0125595069686195,0.419671671109864,-0.182027763597741,0.0999824999863281,0.0187456662443566
2018-05-22,-0.000656024491580975,0.224352638861435,-0.180540736416162,0.0385801893710585,0.0146172218632294
2018-05-23,0.0015317286652079,0.180174362286083,-0.124309052941899,0.0469603804700347,0.00272627261829173
2018-05-24,0.00137159226082106,0.178043775649795,-0.117491934352644,0.0112135046717221,0.00330991684313164
2018-05-25,0.000945466005648488,0.0940602682459502,-0.0341100549957084,0.00239643338367346,0.00601207254737379
2018-05-28,0.000302747738474274,0.125616939977711,-0.00737230121116383,-0.00517610017501757,0.00261139746798889
2018-05-29,-0.00182804290453009,0.176944837340877,0.0032493368700266,-0.0224557855670851,-0.00471668627216992
2018-05-30,0.00941165055608795,0.216199975964428,0.0608764624231608,-0.00858102341459799,-0.00940512057269405
2018-05-31,0.00195849904478118,0.14703557312253,0.153769470404985,0.0106787622460724,-0.0118223900440875
2018-06-01,0.00931766398848777,0.128991500114863,0.13008964250999,0.0256452393131335,-0.0122360309633801
2018-06-04,0.00281583043235467,0.0999084342252519,0.0775792038992689,0.0130548892083344,-0.00676791085122785
2018-06-05,0.00296194493151969,0.0831791693645363,0.0874038269661426,0.011683752344547,-0.012141718561834
2018-06-06,-0.000815082571408277,0.0549732072329796,0.10666150113166,0.0192883989968271,-0.019964437822696
2018-06-07,-0.0110066796713364,0.0539703739679456,0.0623502966429597,0.0165363702937231,-0.0285659893801252
2018-06-08,-0.011153082936859,0.0370562371599179,0.0625585348086997,0.0132710264485501,-0.0207734975826883
2018-06-11,-0.012874602579756,0.0241238220428415,0.0937566310291358,0.0172392459193111,-0.0164513088599643
2018-06-12,-0.0156142843146861,0.0160893773953288,0.0570072676804609,0.00724683994482911,-0.00773786646382424
2018-06-13,-0.0157624314203604,-0.00434117354019148,0.014414999505852,-0.0114828657630477,-0.0128365411824023
2018-06-14,-0.0236873372601563,-0.0200493191808727,0.0128462073764788,-0.016927428438908,0.000629139664538148
2018-06-15,-0.0390212325220094,-0.0231582786287382,0.000906929767908293,-0.0330581819790257,-0.026243555373009
2018-06-19,-0.0305688033842589,-0.0386783647563934,0.0158019742171089,-0.00655667713701924,-0.0248494856263453
2018-06-20,-0.0295037313951387,-0.0274185405258457,-0.00541965130423028,-0.00342057255122086,-0.0348898530668985
2018-06-21,-0.0290975742475011,-0.0134368885516911,-0.0137112883719034,-0.00806373541266969,-0.0508592650089229
2018-06-22,-0.023996342290788,-0.0137817983121851,-0.00792229264260136,0.0158925913685375,-0.078914006402086
2018-06-25,-0.0259614658103513,0.0156365427234673,-0.0305256579404208,0.0126308940533271,-0.110871293455083
2018-06-26,-0.032129947096514,0.0209722390592799,-0.0327474322059392,0.004840563273385,-0.152789325690124
2018-06-27,-0.0320745038951046,0.0345325734188235,-0.0382547651841649,-0.016082517584554,-0.161579062223751
2018-06-28,-0.0415003726090917,0.0116303536928286,-0.0332624965351566,-0.0732871140731759,-0.209254243170194
2018-06-29,-0.0453186820781285,-0.0337146638933535,-0.0154194144445508,-0.096320840412864,-0.306647896543644
2018-07-02,-0.0596677283914869,0.0378850142851552,0.00333279404627085,-0.132602785387652,-0.476559587382221
2018-07-03,-0.0650320444966224,0.0402730118028583,0.0356520897832817,-0.15664216834192,-0.780748005472461
2018-07-04,-0.0714697406340057,0.0421575379707835,0.0353278216326467,-0.213004923302564,-3.92752810301713
2018-07-05,-0.0658863172829654,0.0365043478260869,0.0659287776708373,-0.248627156517727,1.38868487857839
2018-07-06,-0.0491503702297322,0.0265608483363815,0.110200338600452,-0.281200898205395,0.524127651468313
2018-07-09,-0.0461999251216774,0.0615377071687753,0.0876466177834823,-0.387482307222004,0.362481389142881
2018-07-10,-0.0646359972784844,0.0669930866706698,0.052145160536524,-0.782262695873328,0.312137388732154
2018-07-11,-0.060205908683975,0.0432912926779994,0.0709819990894047,-3.34997488068325,0.240037237324162
2018-07-12,-0.0585258394855916,0.0459487122741986,0.0667855624565805,1.51732984153283,0.199739667819303
2018-07-13,-0.0434136469993045,0.070576567045755,0.0746763345126549,0.569314550800947,0.186103205722219
2018-07-16,-0.0184444517899052,0.066603258519955,0.075167093255673,0.2870169314961,0.131845545707869
2018-07-17,-0.0410843576359656,0.0629422460016909,0.0693399956257677,0.275963019220965,0.119118680206537
2018-07-18,-0.0371553994732221,0.0591824283099449,0.0875386442837927,0.230715998121648,0.121113114633555
2018-07-19,-0.0338476127949813,0.0449308755760369,0.113252175422607,0.14823814496479,0.105396034176253
2018-07-20,-0.0388840650836196,0.0424476295479603,0.114095616805063,0.123780846834137,0.0934384113256106
2018-07-23,-0.0346439373109705,0.033514013749339,0.107134942204285,0.0813942328891839,0.0799180045727594
2018-07-24,-0.015136102860398,0.0271186440677966,0.103004698792642,0.0665729616153088,0.0543488043150555
2018-07-25,-0.0315224127246436,0.014108688496882,0.10023401308563,0.04299856521524,0.0586408677198169
2018-07-26,-0.0191109973551745,0.00831586241984561,0.0864188420769343,0.0108347384353991,0.0560359554668779
2018-07-27,-0.0170479255457946,0.00845607105883572,0.0711503194332908,0.0113371913201696,0.0480933496131217
2018-07-30,-0.0102645783558977,0.00889414159887503,0.0611387754340811,0.032090625698654,0.0437678571916391
2018-07-31,-0.0135449262405007,-0.0207695596408721,0.0611945754799885,0.0458984634436925,0.0424705473173863
2018-08-01,-0.0345312004350387,0.012146243920329,0.0614286424087844,0.0379053577464681,0.0406077805031884
2018-08-02,-0.06510208871157,0.0165297812133343,0.052240669080015,0.0576053132430097,0.0406811584218214
2018-08-03,-0.0826890250025104,0.0160742777608038,0.0502639539711727,0.0649251247327791,0.0383528940219562
2018-08-06,-0.096272782004269,0.00773458512219993,0.0516649347128721,0.0615769310485461,0.0347457551433938
2018-08-07,-0.0611676356589147,0.00358895298720241,0.0538042661052993,0.0358359732710245,0.0275493783828364
2018-08-08,-0.0713456328215714,0.00737522815305458,0.0521706560125568,0.00921146234244752,0.0271152407648589
2018-08-09,-0.0994720755765491,0.00839523177070523,0.0463775345876005,-0.00844960960092545,0.0236042089137181
2018-08-10,-0.128895402653502,-0.00171547504837477,0.0422575956749551,-0.034056075561348,0.0237467463484427
2018-08-13,-0.145311254759585,-0.000635246402306389,0.0370070190319909,-0.0280465980821064,0.0248650797642191
2018-08-14,-0.191877331123083,0.00713884067183335,0.0384250545488027,-0.0391540777677646,0.0248043434992293
2018-08-15,-0.231923076923077,0.0117813650523932,0.029515958082968,-0.0645005396794928,0.0158831521767173
2018-08-16,-0.309297279252212,0.00888508569189295,0.0169306510278966,-0.101500091798274,0.0102549234806968
2018-08-17,-0.42049299178347,0.00688851544168956,0.0105805307991531,-0.103871179704153,0.000824534776362906
2018-08-20,-0.694328607172644,0.00899851205706148,0.00965899235427203,-0.109975722403795,0.000419965353863239
2018-08-21,-2.32332878581173,0.00706126525389328,0.00878674575767335,-0.105128713915772,0.00614619384894533
2018-08-22,2.18247422680412,0.00803446218689241,0.00412740023535929,-0.107276381232528,0.00536403255470686
2018-08-23,0.8607061872368,0.00932316726361582,0.00861914544117148,-0.146294992076867,0.00326836254837759
2018-08-24,0.398328690807799,0.0115215619978832,0.00815628631077781,-0.187845731163866,-0.00638579462025757
2018-08-27,0.240288844621514,0.00429113466634545,0.0055790645462348,-0.270654495490225,-0.00672960244253595
2018-08-28,0.191025898413973,0.00347820872250804,0.00178538481752,-0.413402472083364,0.00156821190353051
2018-08-29,0.154993678887484,-0.00174801667338986,-0.00340255647518228,-0.641680622389926,-0.000243272903543201
2018-08-30,0.145650904845301,-0.00211027298850575,-0.00336190611303167,-1.85410873809383,-0.00388029582774574
2018-08-31,0.14547770700637,-0.0170303712035995,-0.00489223778673076,2.44874281360393,-0.0060979520491472
2018-09-03,0.114824288256228,-0.00427223277565436,-0.00431775190807349,0.751664507576899,-0.00576113423139335
2018-09-04,0.10838445807771,-0.0055547468184709,-0.00662569635974242,0.370265265523508,-0.00572228921680618
2018-09-05,0.106471064710647,0.0000539316147125657,-0.00777931706425927,0.208272318776306,-0.00138739224689199
2018-09-06,0.0786562550837808,0.00338210029198538,-0.00243379464833671,0.173809012652618,0.000387288256805229
2018-09-07,0.0693763667898348,0.00717137592137607,-0.00371246916689583,0.144090221216618,-0.000304180110676455
2018-09-10,0.0741132501234048,0.00945309283851969,-0.000837501543781705,0.150837729544083,-0.000498925210598689
2018-09-11,0.0606617647058823,0.00311900554322042,-0.00422385056028296,0.119988618388919,-0.00125254814622866
2018-09-12,0.0494862589749936,-0.00339539400874822,-0.00305477058188042,0.0877194737231666,-0.003305660612823
2018-09-13,0.0559700392203122,-0.00402640962107936,-0.0000466915169295978,0.0209107678500162,0.00212218645544615
2018-09-14,0.0595660308860899,-0.000986021252550318,0.0000194557071371282,0.0168615533165559,0.00632019672241646
2018-09-17,0.0603025670760635,0.000417574575023005,-0.000151751563235436,0.00513757177099183,0.00509097488391141
2018-09-18,0.0616206810837683,0.00510746159917441,0.00253152241594012,0.026437820889051,0.00262707110422933
2018-09-19,0.0433398112809948,0.00631979522957393,0.00487363675005459,0.042404386222481,0.000989916228972376
2018-09-20,0.0293761220825852,0.0060850252854936,0.00170551559494125,0.0315452736449535,0.000724748291679234
2018-09-21,0.0368222546818113,0.00671195996688745,-0.000778997907889378,0.024448511211822,0.0123229243413105
2018-09-25,0.0414231044198663,0.00780063560734567,0.00176569003745586,0.0179338575018237,0.0112916482569136
2018-09-26,0.0410272976901955,0.00554240602166978,0.00375631349614536,0.00539026597593684,0.00924289112496712
2018-09-27,0.0308378588052753,0.00706892014386384,0.00433142190390656,0.0114766757698206,0.00568192831568015
2018-09-28,0.0352963311382877,-0.00499408404288515,0.00244586143048497,0.0133115690183772,0.00422179481863028
2018-10-08,0.0239704866790245,0.00839686303118725,0.00381614637837813,0.00326188395717808,0.0100705178586176
2018-10-09,0.0254680983228326,0.00714771461230179,0.00317689393579745,-0.00765790919823028,0.0112637620485401
2018-10-10,0.0341640706126689,0.000165213268780384,0.0022260585135383,-0.0240689962967331,0.0136815977054168
2018-10-11,0.0273621849583292,0.00175240776517738,0.00595696780139909,-0.0281191880383712,0.0130531876908524
2018-10-12,0.0306080893971235,-0.00273155483542553,0.00674592296918242,-0.0311910348593649,0.0122667614936431
2018-10-15,0.0243883163684642,-0.00713156002875626,0.00716695479950991,-0.0551477456023938,0.011113898562807
2018-10-16,0.0119424171822686,-0.00965910736525044,0.00713632340469639,-0.0686816729101947,0.0104265306992168
2018-10-17,0.0101090188305253,-0.0127655841022416,0.00628415099612445,-0.0831704259957653,0.00908938839818019
2018-10-18,0.013660789759691,-0.00986462067126814,0.00730643163306688,-0.0924065364109338,0.00768897541015545
2018-10-19,0.00385686417583719,-0.00875119674485403,0.0083471636512038,-0.0807176181148216,0.00726561919192048
2018-10-22,0.0105619177594494,-0.00836062357575118,0.00725994600010438,-0.0851987528476003,0.0054927884468583
2018-10-23,0.00635605660266569,-0.0186884597239344,0.00391275852154527,-0.113050314050633,0.00358169731846436
2018-10-24,0.00555741937365983,-0.0221615669732169,0.000884099374904412,-0.158004782525935,0.00517267823001899
2018-10-25,0.00483042734050887,-0.0204593034320878,0.000563404312797777,-0.205263882952607,0.00280138980586542
2018-10-26,0.0127759091105946,-0.025590168712153,-0.000721177757883273,-0.267501966762819,0.00448754269469731
2018-10-29,0.0150806773476253,-0.0308068094015603,0.00147361535261892,-0.375112254556928,0.000185291730302017
2018-10-30,0.00711938663745881,-0.0313917105996314,0.00343278469127117,-0.557610891012196,0.000790545418285715
2018-10-31,0.00269098311512694,-0.0387457630118679,0.00235262901870614,-1.17122851686824,-0.0000861576846001855
2018-11-01,-0.00115415635342209,-0.0254292685172398,0.00348007164853392,5.19676964491732,-0.00288354521134415
2018-11-02,-0.00917431192660556,-0.033017486514317,0.00219827760553049,0.835626073105645,0.000471428441868094
2018-11-05,-0.00386387905356034,-0.0304617128118956,0.00108795406728124,0.503121619184998,-0.000629415314221782
2018-11-06,0.00272225905186385,-0.0342402257154373,-0.00128835033313068,0.395221208417991,0.0015625492040412
2018-11-07,-0.00343226895484594,-0.0276392395818117,-0.00204646852545454,0.235684807841114,-0.000528011433754472
2018-11-08,0.00941478700279452,-0.0369341044928268,-0.00590401620834469,0.19299344222373,-0.00318256484465174
2018-11-09,0.00529973571238807,-0.0497376073804191,-0.00678297145101459,0.173291146623119,-0.0050896664591924
2018-11-12,0.00336616035163861,-0.0458334798972879,-0.00811357219832398,0.156349028818551,-0.00640518855613215
2018-11-13,0.00400643247289767,-0.0626213472928802,-0.0131328005746608,0.185303102355985,-0.00591989986832897
2018-11-14,0.00434944699888162,-0.0530924726672085,-0.0124086276265293,0.164278703722593,-0.00525962952031878
2018-11-15,0.000563666859138223,-0.0563739063019161,-0.0112931577725449,0.168131358951496,-0.000367585390349312
2018-11-16,0.00441061295153822,-0.0600205399061032,-0.00678359042022847,0.150331830015033,-0.00133924003130625
2018-11-19,0.00398084815321487,-0.0707986701837081,-0.00249367200238682,0.11608128587697,0.000780366951740774
2018-11-20,0.00498698750527993,-0.083063175045773,0.000184342199315291,0.0998668096364397,-0.000949232982869419
2018-11-21,0.00584351315807319,-0.0962665787352531,0.00209697621671623,0.081073489004504,-0.0022237199371522
2018-11-22,0.00990726263007491,-0.115399428374516,0.00110916553591833,0.0680989927353795,0.00036028792025955
2018-11-23,0.00584600189527906,-0.165146654445463,0.000807987642100772,0.0532596151978748,-0.00342546513677822
2018-11-26,0.00748397712344584,-0.175857052672028,-0.000237892311582666,0.0481645455374766,-0.00307672677976978
2018-11-27,0.0115772143562725,-0.226237261040432,-0.00450229330295571,0.0496826090499012,-0.00403637452379368
2018-11-28,0.0129810947346491,-0.306116300090389,-0.00838469863078173,0.0517325326625011,0.000485900779060966
2018-11-29,0.0181488669811443,-0.403138763104026,-0.00660504488773306,0.0590632406492637,0.00411658730287212
2018-11-30,0.0133058967593702,-0.72105591353149,-0.00641204455568512,0.0548230071326132,-0.00511312206772807
2018-12-03,0.00996673601853804,-2.14418777943368,-0.00815523600379986,0.0598789358426031,-0.0105628391429987
2018-12-04,0.0105838380598764,1.83132530120482,-0.00334630365282174,0.0543108314958198,-0.0129100743935612
2018-12-05,0.0162587732682331,0.648418631397355,-0.00220788340819389,0.0557658405757375,-0.011381380921436
2018-12-06,0.00995712072258193,0.387357845531291,-0.00546271240632301,0.0553338581103826,-0.00924017369313324
2018-12-07,0.0139262183954523,0.2131254714609,-0.00595534471605275,0.0551580544326635,-0.00209889431550547
2018-12-10,0.012116307165394,0.176180408738548,-0.00272534372461009,0.0521575343835701,-0.00500130489100015
2018-12-11,0.0127013558929192,0.106192506960843,0.00328053627573111,0.0393284454754364,-0.0095785530404171
2018-12-12,0.00842240175771858,0.119320716242911,0.00305497576714386,0.0218988477563675,-0.00994283038165522
2018-12-13,0.0143777944213703,0.113233326691526,0.000233828959028903,0.0110535746795153,-0.0103763238560232
2018-12-14,0.0188613811542808,0.0904906798946534,-0.00757310849091808,0.0074655137269859,-0.0126161487476782
2018-12-17,0.0184573153993961,0.0806837366347777,-0.0133634742261717,0.0121946872532133,-0.011625822847623
2018-12-18,0.0184893699598947,0.0745080170973551,-0.0114077747817154,0.0116509708398369,-0.0078763602485038
2018-12-19,0.0215515872595822,0.0570643943218303,-0.013802242940582,0.0183023301763896,-0.00648819912016707
2018-12-20,0.0164029552260458,0.0659993505129037,-0.0106884523968762,0.0210138755614575,-0.00526522874270585
2018-12-21,0.0185645835457233,0.0422371156189521,-0.00634840073135579,0.0205813809826061,-0.006492449738283
2018-12-24,0.0156239052756955,0.0665738209453071,-0.00615659651789091,0.020196363545633,-0.00706124412435183
2018-12-25,0.0140925575528223,0.0617413312269277,-0.00461498279123263,0.0196017955027283,-0.00790662527303743
2018-12-26,0.0134691259645101,0.0409486358046247,-0.00443958211216611,0.019900135081051,-0.013612133820603
2018-12-27,0.0151311752071188,0.0651983663943991,-0.00356877923943988,0.0252913602152574,-0.01178059912582
2018-12-28,0.022736289271343,0.0520060249212653,-0.000703939930459252,0.0326046647757901,-0.00455676709544284
2019-01-02,0.0153777950181486,0.0570495131983133,0.00217307774409781,0.0266612803832049,0.00376118015585192
2019-01-03,0.00649456966653927,0.0476043885680511,0.00289470433119332,0.0218217428864966,0.00422897601589156
2019-01-04,0.00457289520297888,0.0410686789614114,0.00939178526751294,0.0169932113424538,0.00225903328562138
2019-01-07,0.00505586642436895,0.0369082431044021,0.0112759568992906,0.019398713153145,0.00168466873583117
2019-01-08,0.000823487289652647,0.0418336236933798,0.0171508349666472,0.0150882391544533,-0.00752466394281459
2019-01-09,0.00573283726254781,0.0340920967371083,0.0167920942762871,0.0120990985854823,-0.00784950292832198
2019-01-10,0.00550452188914496,0.030916478007762,0.0189671474842577,0.0117519672211421,-0.0101807507319513
2019-01-11,0.00913577189755199,0.027293314902503,0.0200217967297007,0.016746353155916,-0.00966465053024623
2019-01-14,0.00530213399938662,0.030662200463798,0.018364854376073,0.0165009532651346,-0.0135680883611552
2019-01-15,0.00371371284107735,0.027425925925926,0.0149640676110521,0.0255529039295315,-0.0141099728347994
2019-01-16,0.000165022234574597,0.0228726951569005,0.0183707865168539,0.0253007369983325,-0.0148904778829514
2019-01-17,0.00059919239286188,0.0123876651982378,0.0212647799783012,0.021476961321379,-0.0164230865178694
2019-01-18,-0.00203950565854338,0.0141681026230136,0.0222876836150054,0.0167754104443851,-0.0158160706708328
2019-01-21,0.0000521789040690557,0.00349254294883905,0.0179603066127465,0.015942505104342,-0.0169480347109645
2019-01-22,-0.00058263402756642,-0.000872234716651987,0.0159564252209103,0.016612608255657,-0.016854639448714
2019-01-23,-0.00243630794932481,-0.00457895052165791,0.0142837435772545,0.0143496117301598,-0.0152469750108429
2019-01-24,-0.0014042983741539,-0.00822843582335942,0.014863371829444,0.0118832167373792,-0.0196420244133225
2019-01-25,-0.00240201944325569,-0.00117038154438354,0.0165169338693931,0.00749812356834645,-0.0185803753102494
2019-01-28,-0.00104192203971554,-0.0113269451098844,0.0121762454975889,0.00532025521528401,-0.020203426008941
